OBJECTID,Facility Type,Facility Name,Park Name,Park Region,DATA SOURCE,CREATE_DATE,DATA CREATOR EDITOR,SITEID,COMMENTS,GlobalID,x,y
113,Interpretive Exhibit,,Council Grove,2,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280907,,a605542f-5741-495f-b3f1-facd34c17f82,-12707777.1898867,5927875.97697803
114,Historic Building,Fraternity Hall,Elkhorn,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281892,,2671974c-713e-4b90-8a50-1a7c232804e5,-12461782.6545073,5824540.5406357
115,Parking,,Elkhorn,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281892,,562b6025-2a30-41e8-abba-8a5fd7b7a47e,-12461773.3083079,5824582.56582463
116,Visitor Information Kiosk,,Big Arm,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280041,Aligned with NAIP imagery and Park Manager notes,98dbe8f9-4f54-4455-b737-ea2c2d9f31ba,-12725296.4570696,6074556.92702394
117,Boat Ramp,,Big Arm,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280041,Aligned with NAIP imagery and Park Manager notes,165ff688-9078-4e79-a9d8-1161c3effdba,-12725025.4704744,6074782.70614366
118,Parking,,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,3f1add50-f133-49ae-8c84-9d17a223d2ab,-12699629.7612646,6115818.56313859
119,Restroom (Vault),,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,21390398-6421-4884-b1f9-81dbadb75b82,-12699659.1237602,6115828.98554478
120,Parking,,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,69c0eac1-94be-4343-876d-11f3455c328e,-12699435.7582445,6115845.71666697
121,Campground Host,,Wayfarers,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280159,,2db11f16-e1fb-4163-9dbc-00146677f5bc,-12699389.5707686,6115787.49757998
122,RV Dump Station,,Wayfarers,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280159,,6cf2e595-7c83-47fc-972c-25028fa2d7dc,-12699394.6168241,6115754.87354205
123,Restroom (Flush),Comfort Station,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,3331242a-37cc-43f4-b73b-987f2361ea8c,-12699484.0508044,6115617.67638381
124,Parking,,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,ca30f7bc-9612-4048-9ca9-805311ac98db,-12698775.6334043,6115892.40840885
125,Playground,,Wayfarers,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280159,,8dc0dc6f-453f-4c65-bc0a-cf2d6f3bb2f8,-12698827.096952,6115899.22460992
126,Picnic Area,,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,f50ed979-0712-49a5-be2d-6c20b2370534,-12698739.7023162,6115906.35416762
127,Picnic Area,,Wayfarers,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,a3d07bad-7d28-4fd5-b64c-1f7018db54ef,-12698695.7951553,6115796.97169574
128,Visitor Contact Station,,Wayfarers,1,DIGITIZE,3/21/2016 12:00:00 AM,HANSEN,280159,Digitized from NAIP imagery and Park Manager notes,387b41fd-23a0-4f6e-b365-c6b76481a181,-12698824.5878979,6115973.18806429
129,Restroom (Vault),,Wild Horse Island,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280179,Verify restroom type (Flush or Vault),bff5ce07-9893-4ffc-a772-9a5a0b07ad9b,-12716753.643434,6080952.86558449
130,Miscellaneous Facility,Skeeko Bay Designated Landing Site,Wild Horse Island,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280179,,ab1071d5-efef-4088-bf44-eca57bbf4a6f,-12716582.6857823,6081485.66102143
131,Boat Ramp,,Yellow Bay,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280115,,ffc0e788-5887-4821-844e-7bdcceb493cb,-12693631.7480512,6086147.71449577
132,Picnic Shelter,,Yellow Bay,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280115,Aligned with NAIP imagery and Park Manager notes,a1741c05-0658-42ba-a88e-5f2629e808f3,-12693705.4592554,6086280.51101513
133,Restroom (Vault),,Yellow Bay,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280115,Verify restroom type (Flush or Vault),139bb527-a7b6-4ac2-91a8-3033ed8a3063,-12693614.9301581,6086267.77011253
134,Group Use Area,,Yellow Bay,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280115,,41cbfcd5-fae3-41bf-b233-2d2ed761b644,-12693699.6695855,6086204.30917582
135,Water (Potable),,Yellow Bay,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280115,Verify water type (potable or not-potable),9eb6f3b0-0ffa-45ab-afaa-44e83839cbbe,-12693580.9638824,6086154.57656672
136,Restroom (Vault),,Fort Owen,2,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280846,Aligned with NAIP imagery and Park Manager notes,73e81e91-d71f-4bf9-9292-706951ca8346,-12701261.2541606,5864099.42431687
137,Parking,,Fort Owen,2,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280846,Aligned with NAIP imagery and Park Manager notes,4fa0b7db-b28a-4f69-b9c4-93146b560158,-12701222.7515584,5864105.37715916
138,Visitor Information Kiosk,,Fort Owen,2,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280846,Aligned with NAIP imagery and Park Manager notes,c530fd93-c624-419a-8d81-c7137d1a7778,-12701237.1664542,5864002.71439261
139,Group Use Shelter Covered Space,West Shelter,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Aligned with NAIP imagery and Park Manager notes,7f8e1f03-f81c-41ca-a5c6-8ed0c2e54b92,-12719434.5955078,5946069.30251448
140,Water (Potable),East Shelter Water,Frenchtown Pond,2,DIGITIZE,3/21/2016 12:00:00 AM,HANSEN,280880,Digitized from NAIP imagery and Park Manager notes,aeb76093-e806-4d86-85b1-8b182c3336fd,-12718942.0133576,5945788.55889761
141,Swimming Area,,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Aligned with NAIP imagery and Park Manager notes,619f85b8-0b57-47fb-a6a2-204ce69a65f3,-12719214.5433593,5945887.39398191
142,Dock,,Frenchtown Pond,2,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280880,,8cd97873-c256-4857-a8db-9f27f1d7d02e,-12719187.1868345,5945879.92925718
143,Visitor Information Kiosk,,Frenchtown Pond,2,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280880,,be186cc6-09c6-49be-a7d8-3f41c8b71703,-12719202.8395301,5945983.61303647
144,Restroom (Flush),,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Attrbitue Edit: Facility Type,620dae5f-955f-4c68-bdad-d7247ae5006f,-12719298.5009515,5945991.55625851
145,Visitor Contact Station,,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Aligned with NAIP imagery and Park Manager notes,1aa46012-ca46-491a-8cad-a7e6a99dc343,-12719115.6437036,5946071.77058097
146,Park Host,,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Aligned with NAIP imagery and Park Manager notes,7e9f2160-e329-48ed-aa0d-515cb67b3711,-12719047.0898131,5946080.30027077
147,Playground,,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Aligned with NAIP imagery and Park Manager notes,bf3037c5-52a0-49fd-9fae-4237d7514137,-12719091.9074477,5945984.04947061
148,Restroom (Flush),East Side,Frenchtown Pond,2,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280880,Aligned with NAIP imagery and Park Manager notes,54198fea-26e7-47f5-ae80-f8c6d1b2563b,-12718994.4774582,5945871.47650129
149,Visitor Information Kiosk,East Side,Frenchtown Pond,2,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280880,,b5c0bec2-a727-4701-bc00-d174507efbbe,-12718957.4818833,5945847.25910741
150,Visitor Information Kiosk,,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,,e3c1edfb-99dc-4edf-a3f0-38f55fa2d2a9,-12381804.9186741,6029551.15480864
151,Picnic Shelter,,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,,28df5ec4-2a29-4cf8-8d1f-3838337bcf79,-12381672.1139454,6029493.89460606
152,Restroom (Vault),,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,Verify restroom type (Flush or Vault),f9dd29dd-26cb-477f-af6a-e64076678868,-12381872.2977177,6029395.37063292
153,Group Use Picnic Area,,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,,b3f0046e-1bac-4da0-b4a0-08c82a17630f,-12381919.7165361,6029353.64311055
154,Picnic Shelter,,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,,fb9a0f6d-2202-478a-9fbf-c4ae8275c7ff,-12381905.2577714,6029270.00729372
155,Visitor Information Kiosk,,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,,83e5525b-732a-47dc-b24b-53b7e1a96a96,-12381940.027122,6029731.9206483
156,Restroom (Vault),,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,Verify restroom type (Flush or Vault),50775c8d-8a8c-4449-8653-9b70ce57725c,-11898678.5029131,6043438.20288392
157,Restroom (Vault),,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,Verify restroom type (Flush or Vault),8848c18c-7df4-42e2-aa8b-d14f164eb01a,-11898557.4393689,6043483.63657552
158,Fee Collection Station,,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,,aac7b183-feb9-4da4-b1f8-60ba5c8ddf50,-11898610.5715874,6042999.14306497
159,Restroom (Vault),,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,Verify restroom type (Flush or Vault),f6cd4593-f5a3-4f36-bbcd-29bf4e52386f,-11898511.7276194,6042940.52718479
160,Fee Collection Station,,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,,fddc3829-26ef-49d8-924a-5187002bf8bf,-11898430.8106255,6042243.28938424
161,Restroom (Vault),,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,Verify restroom type (Flush or Vault),a4d94901-6d44-4acc-904b-50fc389e6349,-11898407.7579488,6042252.03881657
162,Visitor Information Kiosk,,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,,c2f4f0d7-1678-4d1f-9f5d-ccb98f0bd82a,-11899665.3420258,6041552.19575346
163,Boat Ramp,Non-motorized watercraft,Lake Elmo,5,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,283333,Aligned with NAIP imagery and Park Manager notes,9a098da6-d4f5-4eca-848e-03c113c8247e,-12076181.4048627,5755345.12546992
164,Visitor Information Kiosk,,Lake Elmo,5,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,283333,Aligned with NAIP imagery and Park Manager notes,2e6c8471-0e4a-4f7e-9a2d-796f59bd7eb2,-12075763.3254425,5755299.75988319
165,Restroom (Flush),Rental,Lake Elmo,5,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,283333,Aligned with NAIP imagery and Park Manager notes,c23f547c-6aae-48ca-8a08-cf2466a20153,-12075488.0224785,5755026.70060603
166,Restroom (Vault),,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,962ee799-9373-40f6-9416-516e290d104a,-12733232.639579,6094417.90299694
167,Boat Ramp,,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,cdfd6593-e24b-4b02-ac37-d5b70296196b,-12733359.2300361,6094360.77950779
168,Parking,,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,ed913d59-0b31-449f-8408-3ba27222868a,-12733291.2222589,6094387.2405568
169,Restroom (Vault),,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,7f2f9c4c-f62b-4801-8889-ea2635f61f98,-12733068.6473183,6094483.561043
170,Restroom (Vault),,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,e87648cc-b839-4abc-b768-a1d7c655e66c,-12732969.1470183,6094325.15688756
171,Water (Potable),,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,efed6074-0f65-4569-bd83-3327d1e6d99c,-12732956.3191825,6094599.92163039
172,Campground Host,,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,f7b92560-9c40-436a-96ba-ecac6a3b3ef1,-12732985.6231524,6094824.01142356
173,Fee Collection Station,,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,0ccd6f75-743b-443c-9558-8194797c00d9,-12732940.2616465,6094841.33327366
174,Visitor Information Kiosk,,Lake Mary Ronan,1,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,280125,Aligned with NAIP imagery and Park Manager notes,152397c6-4373-40bf-9ffb-8998d69ae089,-12732942.0777269,6094837.15255926
175,Campground Host,,Lake Mary Ronan,1,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,280125,Digitized from NAIP imagery and Park Manager notes,8f144ba5-8f6c-4c30-babb-e912ed999864,-12732988.8693489,6094767.68196642
176,Visitor Center,Upper (Cave),Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,,893eb484-19ca-4054-889f-9140ceb6a225,-12453022.7667729,5754511.80660698
177,Restroom (Vault),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify restroom type (Flush or Vault),94a3112b-339f-4267-b7c1-655c0c29e59a,-12451359.0192128,5755521.06942054
178,Restroom (Vault),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify restroom type (Flush or Vault),776a6540-be2a-4c3a-a793-8d7ebee7e50c,-12452891.3142558,5754527.17446926
179,Gift Shop,,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,,b359cf3c-aa61-4dc3-af9a-5e2f07cb023c,-12452969.6704181,5754430.30509591
180,Water (Potable),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify water type (potable or not-potable),fa3952ac-a520-47a8-aed9-1942bae0ce6a,-12451683.8354557,5752249.66862797
181,Water (Potable),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify water type (potable or not-potable),0e4a05da-e79c-4547-9069-62398f2fd5a2,-12451876.2749912,5752081.67058053
182,Water (Potable),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify water type (potable or not-potable),2a2ae724-cc81-40b9-90ec-e9ef8836bbaf,-12451803.2122387,5751971.45750298
183,Water (Potable),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify water type (potable or not-potable),6afc2428-40b7-4ef3-bbcd-10b4c930333f,-12451653.6918767,5751999.49378805
184,Water (Potable),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify water type (potable or not-potable),b16f69e9-ec7d-450e-b5d3-ec8f88978b20,-12451557.1153451,5752092.25089977
185,Parking,,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify water type (potable or not-potable),fdaba05e-ed11-40e2-bccb-6bbd7ff575cf,-12451125.339077,5752005.13560966
186,Restroom (Vault),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify restroom type (Flush or Vault),74ee2868-4c9e-4159-8e84-ecc86133e340,-12451754.0367355,5752174.27351917
187,Restroom (Vault),,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,Verify restroom type (Flush or Vault),7d5170b5-d45d-4ed7-a57e-878b67ce0dfa,-12451994.5411793,5752158.61869965
188,Amphitheatre,,Lewis and Clark Caverns,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,281895,,96362d92-0c94-4546-a91b-15c2d78890cd,-12451562.2176794,5752497.51192258
189,Scenic Viewpoint,Wildlife Viewpoint,Thompson Chain of Lakes,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,279882,,888f83f8-8255-49da-bf84-1ce2a6fef24b,-12809796.8800177,6112767.56984752
190,Campground (Utilities Available),,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Created for map display,b6766b78-661b-4b23-b948-ed2646e6440e,-12809344.1269492,6112421.14103741
191,Restroom (Flush),Comfort Station,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,5cfb3577-ac1f-4a56-b805-cc6c54f08389,-12809355.0616387,6112395.60672263
192,Shower,Comfort Station,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,06dbad9a-9c93-4142-bb5b-935f6ec1c595,-12809360.9326702,6112401.71002421
193,Picnic Area,,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,d3252e78-1b38-4a1e-8045-b21a26143de0,-12809033.9310491,6112144.6925883
194,Swimming Area,,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,09b03027-55a1-4c65-9e19-e17f0d2ceba0,-12809061.568094,6112108.87740211
195,Boat Ramp,,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,3ff1103b-37b2-49bd-8e3b-85043e3be65d,-12809116.6395868,6112105.24415886
196,Restroom (Vault),,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,b442d38a-eba1-40a6-89e8-9bda01fcf07a,-12809058.7024421,6112213.47277824
197,Campground Host,,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,300f5d18-274b-43cc-bdb6-59fe505b270f,-12809131.9348609,6112355.88968724
198,RV Dump Station,,Logan,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280148,Aligned with NAIP imagery and Park Manager notes,8296cc2d-f603-4df7-be56-344c7dd8c98d,-12809125.1780464,6112323.89533291
200,Restroom (Vault),,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,Verify restroom type (Flush or Vault),006792bf-41e6-436d-a868-9244e1f0c376,-12728177.6170382,6136083.00361393
201,Parking,,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,,61d7262a-2e7f-4aee-b430-e080e891542c,-12728141.1559861,6136071.33545034
202,Campground Host,,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,,7b944196-9107-420c-8c53-6463006e7972,-12728321.9927749,6136145.15453412
203,Parking,,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,,2cc656e4-5d1c-4cd1-ab9c-a9a083deda09,-12728041.1922719,6135898.2524551
204,Interpretive Center,,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,,77a7a72b-30ad-4fbf-927a-445739325fa0,-12728001.1036557,6135858.68098294
205,Sitting Area,,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,,f93d43c6-9035-4924-8888-afdcba6b7e77,-12728957.4034892,6137190.14019658
206,Picnic Shelter,,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,,d727310e-8b58-4814-9b49-a0ee5223d0c9,-12382015.5073815,6029331.80875567
207,Restroom (Vault),,Giant Springs,4,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,282690,Verify restroom type (Flush or Vault),5da6e907-9948-4a79-8cca-c1c3697adcb2,-12381581.539601,6029322.41728042
208,Picnic Area,,Greycliff Prairie Dog Town,3,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283312,,e56efb91-ddae-46a9-94c2-1ed4b76d1c48,-12222125.3787637,5742392.68994475
